Flight_Date,Airline,Flight_Number,Origin_Airport,Destination_Airport,Scheduled_Departure_Hour,Scheduled_Departure_Minute,Day_of_Week,Month,Is_Weekend,Peak_Hour,Weather,Temperature_C,Humidity_pct,Wind_Speed_kmh,Visibility_km,Rainfall_mm,Cloud_Cover_pct,Origin_Congestion_Index,Previous_Flight_Delay_Minutes,Turnaround_Risk_Index,Departure_Delay,Delay_Target
2024-07-13,Air India,AI4635,DEL,BOM,6,31,5,7,1,0,Rain,28.6,74.5,7.1,9.2,5.1,29.4,85.9,17,49.5,0,0
2023-01-28,IndiGo,IN2132,COK,ISK,11,27,5,1,1,0,Rain,17.4,53.3,6.4,7.9,7.3,10.2,66.9,0,31.8,41,1
2025-02-27,IndiGo,IN9547,TRV,BOM,11,30,3,2,0,0,Clear/Partly Cloudy,22.2,49.3,5.1,9.3,0.0,22.2,33.2,6,27.5,0,0
2025-05-18,SpiceJet,SP3330,HYD,IXG,18,45,6,5,1,1,Clear/Partly Cloudy,25.1,49.4,3.6,11.6,0.0,26.7,79.2,2,42.2,43,1
2024-01-10,Air India,AI3976,HYD,COK,5,35,2,1,0,0,Clear/Partly Cloudy,16.4,69.5,4.5,11.7,0.4,36.7,69.9,0,31.4,46,1
2023-11-02,Air India Express,AI9965,DEL,MAA,7,46,3,11,0,1,Clear/Partly Cloudy,26.3,54.8,10.8,10.1,3.0,15.4,94.3,2,41.2,54,1
2023-10-18,SpiceJet,SP4865,MAA,VGA,18,32,2,10,0,1,Clear/Partly Cloudy,28.3,64.1,3.7,10.3,0.3,23.4,72.5,10,43.5,48,1
2024-12-23,Fly91,FL672,COK,DEL,23,57,0,12,0,0,Clear/Partly Cloudy,22.9,58.3,8.2,12.9,1.5,29.0,55.7,14,36.6,0,0
2024-09-28,Air India,AI8521,BOM,BLR,10,51,5,9,1,1,Rain,27.4,55.6,13.2,11.3,5.1,25.8,98.1,7,47.0,52,1
2024-09-02,IndiGo,IN8235,CCU,DEL,17,48,0,9,0,1,Clear/Partly Cloudy,25.3,63.7,3.1,11.2,0.0,10.5,90.9,16,48.9,61,1
2025-09-25,SpiceJet,SP2081,JAI,BOM,7,16,3,9,0,1,Clear/Partly Cloudy,32.6,59.9,6.0,13.5,0.2,22.3,57.8,0,26.3,33,1
2024-09-27,IndiGo,IN3619,BLR,JAI,10,1,4,9,0,1,Clear/Partly Cloudy,32.7,56.3,2.8,11.2,0.0,24.1,72.8,4,38.4,46,1
2024-01-25,Air India,AI2380,COK,BOM,9,50,3,1,0,1,Clear/Partly Cloudy,23.6,47.4,12.3,9.9,0.0,0.0,91.6,0,31.4,41,1
2023-04-25,IndiGo,IN9352,BOM,IXM,16,15,1,4,0,0,Clear/Partly Cloudy,24.7,43.8,3.4,12.4,0.0,0.0,52.7,3,40.8,45,1
2025-08-22,Star Air,ST827,COK,BLR,21,20,4,8,0,1,Clear/Partly Cloudy,38.1,51.5,8.6,10.1,0.3,12.4,76.7,6,42.9,58,1
2023-10-16,IndiGo,IN3708,RDP,IXC,17,43,0,10,0,1,Heavy Rain,35.9,56.3,1.0,7.5,10.8,31.6,50.4,6,33.8,47,1
2024-02-29,SpiceJet,SP8228,BLR,HYD,10,15,3,2,0,1,Clear/Partly Cloudy,15.6,41.2,4.3,11.6,1.5,23.9,88.4,5,38.4,54,1
2024-03-10,Fly91,FL6732,DEL,BOM,17,50,6,3,1,1,Rain,27.9,66.6,6.9,10.3,4.9,38.1,100.0,20,59.0,56,1
2025-04-27,Air India,AI635,AMD,BOM,20,48,6,4,1,1,Clear/Partly Cloudy,27.4,66.2,5.4,11.1,1.8,49.9,100.0,3,44.5,60,1
2023-05-28,Air India,AI286,AMD,BOM,19,2,6,5,1,1,Clear/Partly Cloudy,31.2,56.3,9.9,10.6,0.7,32.7,99.6,0,36.1,43,1
2025-02-05,IndiGo,IN3708,HYD,IXW,13,24,2,2,0,0,Clear/Partly Cloudy,19.0,46.7,1.6,10.8,0.4,16.4,43.0,15,34.5,62,1
2024-02-22,Star Air,ST9040,BOM,DEL,21,19,3,2,0,1,Clear/Partly Cloudy,26.8,55.1,0.9,10.3,0.9,8.4,82.2,8,44.8,62,1
2024-10-18,Alliance Air,AL6130,HYD,RDP,23,47,4,10,0,0,Rain,24.6,72.5,1.8,10.7,3.2,14.5,64.2,3,29.9,45,1
2023-07-20,IndiGo,IN4432,MAA,DEL,15,54,3,7,0,0,Clear/Partly Cloudy,39.1,42.8,7.4,11.3,0.5,24.9,60.3,12,39.2,86,1
2024-09-28,Akasa Air,AK1251,DEL,COK,5,59,5,9,1,0,Rain,27.5,61.0,8.1,10.3,5.9,36.1,73.5,0,24.8,41,1
2024-03-24,IndiGo,IN2436,BLR,DEL,5,18,6,3,1,0,Clear/Partly Cloudy,22.9,72.6,7.7,12.3,1.7,32.8,88.9,24,52.3,60,1
2023-01-29,Akasa Air,AK7823,HYD,BOM,15,15,6,1,1,0,Clear/Partly Cloudy,26.9,53.7,11.9,11.1,1.3,26.8,70.3,9,43.5,40,1
2023-12-10,Air India Express,AI6044,BLR,DEL,9,26,6,12,1,1,Clear/Partly Cloudy,24.0,56.3,8.4,11.1,0.0,28.0,100.0,22,50.6,82,1
2025-11-14,Akasa Air,AK1476,BOM,CCU,21,13,4,11,0,1,Clear/Partly Cloudy,26.0,51.4,4.1,8.4,1.0,31.8,89.9,25,55.0,0,0
2023-03-01,Air India,AI464,JSA,IXY,5,44,2,3,0,0,Clear/Partly Cloudy,28.6,51.8,10.5,10.2,2.8,6.6,30.3,19,32.2,0,0
2023-10-17,Akasa Air,AK3897,VGA,GAY,12,56,1,10,0,0,Clear/Partly Cloudy,25.8,58.0,11.9,11.2,0.0,30.2,14.6,5,19.5,0,0
2025-06-07,IndiGo,IN6933,DEL,BLR,8,17,5,6,1,1,Clear/Partly Cloudy,30.4,44.5,2.6,10.3,0.0,12.8,99.8,0,41.8,54,1
2025-03-02,IndiGo,IN8997,AMD,DEL,5,3,6,3,1,0,Clear/Partly Cloudy,24.6,69.3,6.4,9.6,2.1,45.8,67.9,2,25.2,53,1
2025-02-04,IndiGo,IN7906,BOM,COK,18,23,1,2,0,1,Clear/Partly Cloudy,27.6,57.3,3.5,11.3,0.0,32.9,96.6,18,42.5,64,1
2025-02-28,Akasa Air,AK1438,LEH,COK,13,8,4,2,0,0,Clear/Partly Cloudy,19.7,32.9,6.6,13.5,0.3,0.0,35.0,2,26.4,0,0
2023-05-05,Akasa Air,AK2349,BLR,IXJ,18,26,4,5,0,1,Clear/Partly Cloudy,28.0,57.9,1.8,12.1,3.0,28.8,64.3,4,25.3,43,1
2024-08-14,Star Air,ST4122,MAA,COK,23,11,2,8,0,0,Rain,29.6,42.7,8.0,11.2,6.8,30.7,57.9,3,25.8,37,1
2025-07-12,Alliance Air,AL3480,BLR,IXA,7,49,5,7,1,1,Clear/Partly Cloudy,29.1,56.0,11.4,10.9,2.7,33.2,87.1,7,44.7,74,1
2024-01-14,IndiGo,IN5873,DEL,HYD,14,26,6,1,1,0,Clear/Partly Cloudy,26.3,49.9,20.0,11.1,0.0,19.5,71.4,10,41.1,44,1
2024-05-07,Air India,AI348,DEL,MAA,19,26,1,5,0,1,Clear/Partly Cloudy,26.0,57.6,5.2,12.7,0.0,20.2,88.5,18,53.1,51,1
2025-06-22,IndiGo,IN5873,BLR,MAA,19,29,6,6,1,1,Clear/Partly Cloudy,32.6,53.7,4.8,11.2,0.0,39.9,100.0,18,58.8,64,1
2025-12-01,Air India Express,AI2169,IMF,CCU,5,10,0,12,0,0,Clear/Partly Cloudy,17.3,63.0,6.3,9.1,0.0,44.8,35.8,1,25.9,0,0
2023-02-08,IndiGo,IN4369,DEL,CCU,14,8,2,2,0,0,Clear/Partly Cloudy,17.2,55.6,10.1,12.0,0.0,22.8,66.2,8,37.6,44,1
2023-08-02,IndiGo,IN2757,BLR,AMD,6,11,2,8,0,0,Clear/Partly Cloudy,37.2,46.3,10.8,10.0,1.5,30.1,64.1,0,27.6,39,1
2024-02-17,Air India Express,AI5616,BLR,HYD,18,31,5,2,1,1,Rain,23.3,51.5,4.1,11.0,4.2,41.8,100.0,7,48.8,63,1
2023-12-17,IndiGo,IN7773,DEL,BLR,10,58,6,12,1,1,Clear/Partly Cloudy,20.0,61.3,9.4,13.3,0.8,48.3,100.0,0,44.1,67,1
2023-08-17,IndiGo,IN8231,CCU,MAA,6,15,3,8,0,0,Clear/Partly Cloudy,33.8,38.5,1.2,11.3,0.0,28.6,65.8,0,37.7,39,1
2025-11-16,IndiGo,IN6901,DEL,LEH,18,16,6,11,1,1,Clear/Partly Cloudy,27.6,51.7,7.8,12.7,0.0,38.7,68.3,11,31.2,41,1
2025-06-19,IndiGo,IN5930,CCU,BOM,18,28,3,6,0,1,Clear/Partly Cloudy,28.8,64.8,6.5,11.4,0.0,26.9,93.1,2,37.7,60,1
2025-09-15,Air India,AI1213,COK,AMD,10,27,0,9,0,1,Rain,26.9,48.0,7.8,11.9,4.3,10.1,88.5,9,34.9,53,1
2023-04-25,Air India Express,AI1299,DEL,BOM,19,38,1,4,0,1,Rain,27.9,62.9,19.0,12.7,3.0,42.2,80.8,0,38.2,59,1
2025-07-14,Air India Express,AI9554,DEL,MAA,15,54,0,7,0,0,Clear/Partly Cloudy,34.7,63.9,4.8,8.9,0.0,32.1,53.8,5,25.0,34,1
2024-06-10,Air India Express,AI5236,COK,DEL,7,59,0,6,0,1,Rain,36.7,48.5,6.6,13.1,3.9,27.6,82.8,9,40.6,50,1
2025-04-09,IndiGo,IN5082,MAA,DEL,5,50,2,4,0,0,Rain,33.1,71.7,11.7,9.6,6.9,48.8,60.6,0,29.1,39,1
2023-09-22,Air India,AI563,VDY,DMU,5,22,4,9,0,0,Clear/Partly Cloudy,31.5,43.6,4.2,11.3,0.0,11.3,13.7,18,20.0,0,0
2025-11-22,SpiceJet,SP7720,HYD,BLR,5,43,5,11,1,0,Clear/Partly Cloudy,21.2,53.3,13.1,11.6,0.0,22.7,76.0,0,36.9,43,1
2024-01-01,Akasa Air,AK5635,SXR,BBI,18,4,0,1,0,1,Rain,22.3,70.5,3.7,8.9,5.9,53.7,43.4,2,18.8,0,0
2025-08-30,Alliance Air,AL5461,DEL,IXJ,15,2,5,8,1,0,Clear/Partly Cloudy,33.8,55.0,4.8,11.9,0.0,27.6,50.9,3,27.2,35,1
2023-03-23,IndiGo,IN9245,DEL,MAA,16,10,3,3,0,0,Clear/Partly Cloudy,20.2,54.9,9.0,9.0,0.0,37.8,65.3,5,40.7,39,1
2023-01-25,Fly91,FL548,BOM,COK,11,2,2,1,0,0,Clear/Partly Cloudy,23.4,64.1,4.1,11.0,1.3,30.2,43.4,8,25.3,41,1
2024-12-29,IndiGo,IN5157,VNS,BLR,14,3,6,12,1,0,Clear/Partly Cloudy,22.2,60.9,8.1,11.0,0.8,26.1,40.5,0,19.8,32,1
2024-05-23,IndiGo,IN3497,HYD,DEL,21,20,3,5,0,1,Clear/Partly Cloudy,31.6,63.8,5.9,10.2,2.8,27.6,96.3,26,51.9,67,1
2025-12-06,IndiGo,IN4431,HYD,VNS,8,39,5,12,1,1,Rain,24.4,66.2,2.0,10.8,3.4,15.1,66.8,0,38.8,51,1
2024-06-09,Vistara,VI9377,DEL,MAA,22,57,6,6,1,0,Rain,32.1,51.1,5.4,10.8,4.6,44.0,85.3,16,46.7,64,1
2024-11-21,Vistara,VI1929,AMD,BBI,21,13,3,11,0,1,Rain,19.3,69.8,0.5,9.1,7.4,35.3,79.9,12,32.7,54,1
2025-04-28,Air India Express,AI1682,MAA,CCU,12,21,0,4,0,0,Clear/Partly Cloudy,24.9,54.0,12.8,12.6,0.0,22.3,58.9,3,19.5,34,1
2025-08-16,Air India,AI5445,HYD,BLR,9,25,5,8,1,1,Clear/Partly Cloudy,34.6,56.1,2.7,9.4,0.0,8.2,100.0,14,46.5,57,1
2023-02-27,Air India Express,AI7731,BLR,COK,5,19,0,2,0,0,Clear/Partly Cloudy,19.2,44.4,9.7,14.3,1.3,29.0,68.6,0,34.8,40,1
2023-12-29,IndiGo,IN6043,IXW,COK,11,30,4,12,0,0,Rain,22.7,33.2,8.2,11.6,3.2,5.4,19.5,5,19.1,0,0
2023-03-31,SpiceJet,SP7191,RAJ,CCU,11,6,4,3,0,0,Rain,19.7,68.9,1.2,9.9,5.4,43.6,35.0,0,18.8,0,0
2025-07-01,IndiGo,IN5688,BLR,AMD,10,7,1,7,0,1,Rain,31.5,66.8,5.5,8.2,7.7,28.3,85.8,3,30.2,48,1
2023-03-07,Akasa Air,AK9861,CCU,CJB,6,38,1,3,0,0,Clear/Partly Cloudy,24.2,44.3,10.6,12.3,0.0,29.4,47.0,21,41.0,40,1
2023-05-13,SpiceJet,SP5403,DEL,BOM,14,10,5,5,1,0,Clear/Partly Cloudy,27.3,52.4,9.8,12.6,1.2,23.6,83.8,17,48.8,48,1
2025-08-02,IndiGo,IN435,BLR,DEL,15,22,5,8,1,0,Clear/Partly Cloudy,29.6,68.5,5.3,10.6,0.0,14.6,66.2,4,29.3,42,1
2024-05-03,Air India,AI3840,HYD,BOM,20,31,4,5,0,1,Clear/Partly Cloudy,34.9,59.9,6.5,10.1,2.4,12.9,88.8,16,42.7,59,1
2024-10-24,IndiGo,IN6540,COK,DEL,11,25,3,10,0,0,Clear/Partly Cloudy,33.3,46.1,10.0,11.9,0.0,9.6,76.7,3,24.5,40,1
2024-06-14,IndiGo,IN1779,IXJ,DEL,22,0,4,6,0,0,Heavy Rain,29.6,66.0,12.0,12.6,12.2,44.3,31.9,3,18.5,0,0
2025-03-20,Star Air,ST5775,MAA,VTZ,15,40,3,3,0,0,Rain,24.7,73.4,7.4,9.2,5.5,31.9,57.2,9,28.1,44,1
2023-11-08,IndiGo,IN2087,DEL,BLR,17,26,2,11,0,1,Rain,21.6,69.7,0.4,11.0,4.1,30.8,92.3,2,39.7,69,1
2024-05-08,IndiGo,IN2528,KUU,MAA,12,11,2,5,0,0,Rain,29.9,54.1,6.1,9.9,4.1,40.6,32.6,14,28.0,0,0
2024-08-02,Star Air,ST541,BLR,COK,6,48,4,8,0,0,Rain,28.5,42.5,0.1,10.1,5.0,43.1,74.5,2,39.0,47,1
2023-04-30,Akasa Air,AK583,CCU,HYD,9,26,6,4,1,1,Clear/Partly Cloudy,27.9,55.7,3.3,11.2,0.0,27.3,100.0,16,49.8,53,1
2025-04-20,SpiceJet,SP1438,RDP,DEL,7,56,6,4,1,1,Clear/Partly Cloudy,30.1,40.5,2.3,8.4,0.0,20.4,79.8,10,44.3,53,1
2024-10-21,Fly91,FL4371,AMD,MAA,14,6,0,10,0,0,Rain,27.1,57.1,1.5,9.0,3.2,45.4,69.2,8,35.9,36,1
2024-08-08,IndiGo,IN9690,DEL,AMD,23,5,3,8,0,0,Rain,36.0,65.9,2.8,12.1,3.4,34.5,70.8,0,36.6,42,1
2024-01-29,IndiGo,IN7393,BLR,DEL,8,19,0,1,0,1,Clear/Partly Cloudy,24.2,43.5,2.5,11.5,0.0,29.4,80.1,9,44.9,0,0
2024-06-24,Air India,AI5336,BLR,PBD,17,39,0,6,0,1,Clear/Partly Cloudy,33.2,41.9,3.3,9.9,0.2,29.2,64.3,0,43.3,70,1
2024-07-11,IndiGo,IN8977,CCU,AMD,11,24,3,7,0,0,Clear/Partly Cloudy,30.3,48.2,2.1,12.5,0.0,3.1,75.9,13,36.0,0,0
2025-07-02,Air India,AI7192,DEL,RDP,9,6,2,7,0,1,Rain,26.9,45.6,3.2,11.9,4.9,29.1,76.1,1,28.8,52,1
2025-05-09,SpiceJet,SP5870,CCU,DEL,19,23,4,5,0,1,Clear/Partly Cloudy,32.0,59.7,3.4,11.0,0.0,19.9,96.4,3,37.3,52,1
2024-07-17,Star Air,ST3118,DEL,SLV,12,30,2,7,0,0,Rain,35.0,60.5,6.4,11.6,4.3,35.7,53.4,14,32.8,50,1
2025-11-07,Star Air,ST9631,CCU,MAA,17,1,4,11,0,1,Rain,23.5,74.2,0.5,12.0,4.1,34.3,99.4,9,51.4,0,0
2025-10-12,IndiGo,IN6598,BLR,CCU,19,2,6,10,1,1,Clear/Partly Cloudy,26.4,49.6,4.9,12.7,0.0,21.3,100.0,0,48.3,59,1
2025-05-02,IndiGo,IN8975,MAA,BOM,9,52,4,5,0,1,Rain,25.9,58.0,2.6,10.7,4.0,25.5,96.6,8,51.6,49,1
2025-03-20,Air India Express,AI7826,MAA,HYD,19,19,3,3,0,1,Clear/Partly Cloudy,19.6,39.3,3.3,11.0,0.0,21.8,79.7,2,30.7,36,1
2025-03-13,IndiGo,IN4888,BOM,JAI,7,16,3,3,0,1,Rain,30.2,65.8,4.2,8.2,6.0,37.7,68.5,3,36.1,46,1
2024-09-12,Vistara,VI7731,CCU,BOM,18,28,3,9,0,1,Clear/Partly Cloudy,28.9,55.8,4.7,12.2,1.6,30.4,93.2,2,33.9,56,1
2023-02-10,Air India,AI9350,MAA,CCU,16,42,4,2,0,0,Rain,18.0,32.8,1.6,10.6,3.2,26.3,72.8,43,58.0,70,1
2025-03-30,Air India,AI4071,AMD,COK,17,40,6,3,1,1,Clear/Partly Cloudy,19.2,56.9,1.1,9.8,2.4,31.9,100.0,0,36.8,54,1
2023-04-24,Star Air,ST8203,DEL,CCU,6,59,0,4,0,0,Clear/Partly Cloudy,30.7,33.8,5.4,12.2,0.2,21.0,79.0,3,37.1,0,0
2023-12-16,Air India Express,AI2832,COK,MAA,18,19,5,12,1,1,Clear/Partly Cloudy,19.4,57.4,2.3,10.5,0.0,30.3,93.5,19,46.1,64,1
2023-05-27,Air India,AI8760,MAA,BOM,9,41,5,5,1,1,Clear/Partly Cloudy,29.5,57.9,4.0,11.3,0.0,36.9,100.0,9,39.5,69,1
2023-11-22,Air India,AI8498,COK,BOM,11,46,2,11,0,0,Clear/Partly Cloudy,24.8,56.5,16.3,11.3,1.1,26.7,71.0,18,41.9,57,1
2025-03-28,Air India,AI8752,DED,CCU,11,55,4,3,0,0,Rain,19.7,56.9,8.0,10.7,3.2,36.4,34.2,4,24.2,0,0
2024-12-20,IndiGo,IN1305,HYD,BLR,6,37,4,12,0,0,Clear/Partly Cloudy,24.7,77.4,6.3,9.4,0.7,5.2,64.7,9,30.7,43,1
2024-02-08,Air India,AI7947,HYD,CCU,15,59,3,2,0,0,Clear/Partly Cloudy,18.2,53.8,9.5,10.2,1.5,27.7,64.2,9,35.6,41,1
2023-09-14,Akasa Air,AK6028,SHL,DEL,9,53,3,9,0,1,Clear/Partly Cloudy,31.8,53.0,5.0,10.1,0.0,0.8,64.0,2,35.8,41,1
2023-05-09,Air India,AI2796,MAA,BOM,21,39,1,5,0,1,Heavy Rain,32.4,52.4,1.1,9.3,12.0,25.3,92.3,7,35.3,60,1
2023-12-29,Air India Express,AI9574,MAA,HYD,21,20,4,12,0,1,Heavy Rain,17.5,50.8,2.4,12.4,11.2,45.0,89.3,25,49.0,97,1
2025-12-28,IndiGo,IN8936,BOM,TIR,10,8,6,12,1,1,Clear/Partly Cloudy,18.2,51.6,3.0,10.3,0.0,26.3,72.9,8,35.6,53,1
2023-06-30,Star Air,ST7830,IXD,HYD,7,10,4,6,0,1,Clear/Partly Cloudy,28.0,47.5,4.0,12.2,2.2,6.4,69.7,0,34.1,57,1
2024-07-16,IndiGo,IN3261,HYD,CCU,11,54,1,7,0,0,Clear/Partly Cloudy,33.9,53.5,2.3,12.4,0.2,10.1,67.9,5,28.2,38,1
2025-11-29,SpiceJet,SP2269,DEL,HYD,21,48,5,11,1,1,Clear/Partly Cloudy,23.2,55.9,13.9,11.0,0.4,16.1,99.9,16,49.0,63,1
2023-03-12,Akasa Air,AK9401,HYD,ISK,10,44,6,3,1,1,Clear/Partly Cloudy,23.6,77.5,15.8,10.9,0.0,39.7,70.9,10,40.6,45,1
2023-08-28,IndiGo,IN2286,BLR,COK,5,47,0,8,0,0,Clear/Partly Cloudy,34.6,41.2,3.7,12.8,0.0,17.0,64.1,0,22.5,40,1
2024-11-30,Star Air,ST9262,IXB,AMD,12,18,5,11,1,0,Clear/Partly Cloudy,20.6,54.8,4.4,10.6,0.1,13.8,54.9,1,19.2,40,1
2025-04-22,Akasa Air,AK8185,CCU,COK,5,54,1,4,0,0,Rain,22.5,69.8,2.3,11.3,3.1,39.7,68.6,0,32.4,43,1
2023-03-09,Star Air,ST3652,HYD,MAA,10,7,3,3,0,1,Rain,21.1,62.8,5.0,11.3,6.9,33.8,98.6,21,49.6,60,1
2025-02-26,Air India,AI4979,DEL,COK,15,38,2,2,0,0,Clear/Partly Cloudy,18.0,53.5,7.1,12.8,0.9,19.9,57.7,1,21.2,45,1
2023-05-11,Akasa Air,AK5427,CCU,AMD,16,9,3,5,0,0,Rain,30.5,55.5,2.4,11.0,4.3,47.1,81.4,2,40.6,50,1
2023-04-14,IndiGo,IN7483,COK,HYD,19,0,4,4,0,1,Rain,21.6,68.2,7.1,10.8,6.2,31.2,90.6,0,35.7,57,1
2023-03-05,Air India,AI7417,AMD,NDC,8,0,6,3,1,1,Rain,21.1,69.7,2.4,11.8,4.1,30.2,82.6,11,37.9,61,1
2025-03-22,IndiGo,IN3198,COK,BOM,8,22,5,3,1,1,Clear/Partly Cloudy,26.2,50.8,10.6,10.4,1.4,13.1,97.3,16,57.1,75,1
2024-09-28,Air India,AI6278,DEL,IXU,13,54,5,9,1,0,Clear/Partly Cloudy,32.2,57.5,12.3,11.6,0.0,0.0,59.9,0,24.9,42,1
2025-04-01,Air India Express,AI8017,BOM,IXW,14,55,1,4,0,0,Clear/Partly Cloudy,29.5,57.0,8.8,12.6,2.9,20.9,55.8,21,42.7,43,1
2024-10-26,IndiGo,IN3889,DEL,VDY,11,47,5,10,1,0,Clear/Partly Cloudy,24.9,68.7,7.5,10.5,0.0,31.0,41.2,2,31.5,0,0
2024-11-08,IndiGo,IN8919,AMD,ISK,14,52,4,11,0,0,Clear/Partly Cloudy,24.5,70.0,2.3,13.2,0.0,24.2,46.2,4,27.3,0,0
2025-05-15,Air India Express,AI9715,GWL,DEL,6,2,3,5,0,0,Clear/Partly Cloudy,35.0,43.7,4.0,10.4,1.5,33.0,41.8,0,21.9,0,0
2024-12-09,Alliance Air,AL8627,MAA,BOM,14,40,0,12,0,0,Clear/Partly Cloudy,14.7,67.2,5.6,11.7,0.6,24.5,68.4,3,32.4,38,1
2024-09-14,IndiGo,IN3141,CCU,BOM,12,44,5,9,1,0,Clear/Partly Cloudy,33.0,43.2,3.8,10.9,1.2,35.8,63.4,7,31.4,35,1
2023-02-24,Alliance Air,AL492,DEL,AMD,23,45,4,2,0,0,Clear/Partly Cloudy,19.0,55.4,22.2,11.9,0.0,9.1,68.3,3,28.4,39,1
2024-03-23,SpiceJet,SP9810,BOM,HYD,19,47,5,3,1,1,Clear/Partly Cloudy,24.3,70.8,3.2,10.1,0.7,38.2,100.0,0,44.7,59,1
2025-12-21,Akasa Air,AK9405,DEL,BLR,10,29,6,12,1,1,Clear/Partly Cloudy,23.4,57.8,5.5,12.0,1.7,35.3,95.8,0,41.5,56,1
2023-06-02,SpiceJet,SP2867,MAA,HYD,20,45,4,6,0,1,Clear/Partly Cloudy,38.9,56.5,4.9,13.8,0.0,44.0,92.1,3,47.3,45,1
2023-08-30,IndiGo,IN7539,JAI,DEL,19,34,2,8,0,1,Rain,28.9,51.3,8.4,10.8,3.2,34.8,68.3,2,27.4,47,1
2024-06-21,SpiceJet,SP5065,DEL,COK,5,46,4,6,0,0,Clear/Partly Cloudy,36.0,64.6,8.7,11.0,0.0,26.5,57.2,22,38.3,51,1
2023-06-22,IndiGo,IN3498,MAA,COK,5,19,3,6,0,0,Clear/Partly Cloudy,37.7,66.7,4.6,11.0,1.8,19.8,66.8,1,39.5,36,1
2023-03-03,IndiGo,IN1493,BOM,MAA,17,31,4,3,0,1,Clear/Partly Cloudy,30.0,52.9,2.5,8.5,0.0,38.8,98.5,1,37.2,55,1
2024-03-02,IndiGo,IN7628,DEL,HYD,21,6,5,3,1,1,Clear/Partly Cloudy,23.3,47.7,1.3,7.7,0.0,33.9,82.2,4,28.2,52,1
2023-05-18,Air India Express,AI4624,AMD,DEL,10,33,3,5,0,1,Rain,31.9,62.0,3.2,8.3,4.4,11.1,80.7,6,45.7,56,1
2024-12-25,IndiGo,IN8423,DEL,BLR,14,11,2,12,0,0,Rain,21.6,56.4,16.9,10.6,4.6,33.5,62.4,12,29.9,40,1
2025-05-13,Air India Express,AI598,DEL,BOM,8,33,1,5,0,1,Rain,32.1,55.5,9.5,9.3,4.4,37.4,95.5,19,48.5,60,1
2023-08-15,Star Air,ST5927,DEL,TRZ,7,20,1,8,0,1,Clear/Partly Cloudy,28.1,44.6,5.3,11.6,0.0,22.2,60.2,17,42.6,54,1
2025-12-28,IndiGo,IN3790,MAA,COK,16,39,6,12,1,0,Rain,21.9,49.1,5.5,9.0,3.1,22.1,72.7,3,34.3,47,1
2025-01-31,Star Air,ST6561,AJL,HYD,20,34,4,1,0,1,Rain,22.7,56.1,1.4,11.0,8.0,45.5,60.8,1,24.9,46,1
2025-07-01,IndiGo,IN4630,BHU,BOM,10,52,1,7,0,1,Clear/Partly Cloudy,34.3,41.3,8.9,13.1,1.7,2.0,55.7,8,37.7,0,0
2024-01-01,IndiGo,IN200,COK,BDQ,18,24,0,1,0,1,Clear/Partly Cloudy,25.6,63.7,6.0,8.2,3.0,30.3,79.6,0,35.3,60,1
2025-05-10,Air India,AI5991,MAA,BLR,13,35,5,5,1,0,Clear/Partly Cloudy,30.0,65.1,0.3,7.5,0.1,18.7,74.9,0,36.1,36,1
2025-06-30,IndiGo,IN9553,VOBL,DEL,20,54,0,6,0,1,Clear/Partly Cloudy,35.7,63.6,2.5,11.1,0.0,31.9,75.1,24,54.6,56,1
2025-08-02,IndiGo,IN4383,HYD,BOM,12,33,5,8,1,0,Rain,31.2,57.4,11.7,9.8,6.4,16.3,69.9,16,35.4,62,1
2024-04-24,IndiGo,IN5480,BLR,DEL,16,20,2,4,0,0,Clear/Partly Cloudy,26.7,56.1,8.8,10.9,1.5,24.0,68.3,0,28.5,49,1
2024-08-23,Air India Express,AI9008,BOM,LEH,5,4,4,8,0,0,Rain,24.9,51.0,4.8,10.3,5.9,21.1,49.3,0,20.0,0,0
2023-10-21,IndiGo,IN3742,MAA,DEL,14,13,5,10,1,0,Clear/Partly Cloudy,25.2,67.0,4.6,11.5,0.0,21.9,63.5,8,35.4,46,1
2025-10-14,Air India Express,AI1388,DEL,RPR,16,33,1,10,0,0,Clear/Partly Cloudy,24.3,50.5,8.8,12.4,0.0,11.2,45.0,5,31.3,48,1
2024-01-15,SpiceJet,SP4212,BOM,IXZ,17,22,0,1,0,1,Clear/Partly Cloudy,17.7,50.6,3.6,9.7,1.6,39.2,70.0,26,45.7,55,1
2025-03-25,Air India Express,AI7714,BOM,AKD,15,20,1,3,0,0,Clear/Partly Cloudy,24.7,52.5,6.8,12.6,0.0,12.4,56.1,2,25.3,31,1
2025-03-19,Air India,AI320,BLR,DEL,11,23,2,3,0,0,Clear/Partly Cloudy,25.4,62.1,5.5,10.5,0.0,13.3,78.7,8,42.9,49,1
2024-11-28,Air India,AI4173,CCU,DEL,13,9,3,11,0,0,Clear/Partly Cloudy,26.8,52.5,4.6,8.6,1.7,12.5,69.1,8,34.7,49,1
2023-01-08,SpiceJet,SP4142,DEL,CCU,21,43,6,1,1,1,Clear/Partly Cloudy,17.4,55.0,6.0,11.6,0.0,22.0,100.0,0,46.3,67,1
2024-12-17,IndiGo,IN4389,MAA,DEL,17,37,1,12,0,1,Heavy Rain,26.9,63.1,4.2,11.2,12.8,47.0,78.5,32,54.4,67,1
